$---------------------------------------------------------------
$ Program : OFSolv 1.0.3
$
$ Design 1: Blank Thickness ........ D   [mm]
$ Design 2: Blankholder Pressure ... p   [N/mm*2]
$ Design 3: Friction Coefficient ... Fr  [/]
$ Design 4: Drawbead Forces ........ db  [N/mm]
$ Design 5: Yield Strength ......... Rp  [N/mm*2]
$
$ Target 1: Thinning ............... dD  [%]
$ Target 2: Thickening ............. dT  [%]
$ Target 3: Feasibility ............ Li  [%] .... Li = [L1 - L7]
$ Target 4: SpringBack ............. SB  [mm]
$ Target 5: ComputationTime ........ CPU [HH:MM:SS]
$
$ Part Type: A,B: in-plane Dimensions, L: Length, h: Depth (Punch Stroke) 
$    0 - Test : ............................... Stripe, Cups
$    1 - Flat : A/B <= 3.0 and h/A <= 0.2 ..... Roof, Doors, Fender
$    2 - Beam : L/B >  3.0 and h/B >  0.3 ..... Pilar, Tunnel, Beams
$    3 - Deep : A/B <= 3.0 and h/B >  0.2 ..... Wheelhouse, Tank
$
$ Row Format:
$ Nr, type , Rp  , D  ,  p , Fr , db,  dD , dT , L1 , L2 , L3 , L4 , L5 , L6 , L7 , SB ,  CPU   ,
$
$---------------------------------------------------------------
START
$---------------------------------------------------------------
$---- Part: Cylindrical Cup    Simulation: CylindricalCup   ----
$---- Type: 0, A/B = 1.0, h/B = 0.30,  Complexity: 0        ----
$---- CPUs: 2Quad CPU Q9400 @ 2.66GHz (drawing)             ----
$---------------------------------------------------------------
 712,SphericalCup,263.0,1.00, 2.0,0.06,  0,-32.0, 7.8, 0.0,41.6,27.6,22.2, 0.0, 8.6, 0.0, 0.0,00:06:43,
 713,SphericalCup,263.0,1.00, 2.0,0.10,  0,-32.2, 7.7, 0.0,41.7,27.0,21.8, 0.0, 9.5, 0.0, 0.0,00:07:29,
 714,SphericalCup,263.0,1.00, 2.0,0.12,  0,-32.2, 7.4, 0.0,41.7,26.5,21.9, 0.0, 9.9, 0.0, 0.0,00:07:50,
 715,SphericalCup,263.0,1.00, 3.0,0.06,  0,-33.1, 6.9, 0.0,41.4,27.4,21.3, 0.0, 9.9, 0.0, 0.0,00:07:07,
 716,SphericalCup,263.0,1.00, 3.0,0.10,  0,-33.4, 6.7, 0.0,41.5,26.4,21.1, 0.0,11.0, 0.0, 0.0,00:06:34,
 717,SphericalCup,263.0,1.00, 3.0,0.12,  0,-33.7, 6.4, 0.0,41.5,25.9,20.7, 0.0,11.9, 0.0, 0.0,00:06:22,
 718,SphericalCup,263.0,1.00, 4.0,0.06,  0,-34.3, 6.1, 0.0,41.3,26.8,20.7, 0.0,11.2, 0.0, 0.0,00:06:38,
 719,SphericalCup,263.0,1.00, 4.0,0.10,  0,-35.3, 5.7, 0.0,41.5,25.4,19.7, 0.0,13.4, 0.0, 0.0,00:06:31,
 720,SphericalCup,263.0,1.00, 4.0,0.12,  0,-35.6, 5.4, 0.0,41.6,24.6,19.2, 0.0,14.6, 0.0, 0.0,00:06:16,
 721,SphericalCup,263.0,1.00, 5.0,0.06,  0,-35.7, 5.7, 0.0,41.5,25.9,19.9, 0.0,12.7, 0.0, 0.0,00:06:51,
 722,SphericalCup,263.0,1.00, 5.0,0.10,  0,-36.8, 5.2, 0.0,41.7,24.2,18.5, 0.0,15.6, 0.0, 0.0,00:06:45,
 723,SphericalCup,263.0,1.00, 5.0,0.12,  0,-37.1, 4.9, 0.0,41.8,23.7,18.1, 0.0,16.4, 0.0, 0.0,00:07:59,
$
$ Rp=365 [N/mm*2] -------------
 724,SphericalCup,365.0,0.60, 1.0,0.06,  0,-33.5, 8.1, 0.0,43.7,27.6,20.1, 0.0, 8.6, 0.0, 0.0,00:05:57,
 725,SphericalCup,365.0,0.60, 1.0,0.10,  0,-33.5, 8.0, 0.0,43.5,27.1,20.1, 0.0, 9.3, 0.0, 0.0,00:06:44,
 726,SphericalCup,365.0,0.60, 1.0,0.12,  0,-33.4, 8.0, 0.0,43.6,26.6,19.9, 0.0, 9.9, 0.0, 0.0,00:07:20,
 727,SphericalCup,365.0,0.60, 2.0,0.06,  0,-34.7, 7.1, 0.0,43.1,27.4,19.6, 0.0, 9.9, 0.0, 0.0,00:19:35,
 728,SphericalCup,365.0,0.60, 2.0,0.10,  0,-35.0, 7.0, 0.0,43.1,26.7,19.0, 0.0,11.2, 0.0, 0.0,00:10:10,
 729,SphericalCup,365.0,0.60, 2.0,0.12,  0,-34.9, 6.8, 0.0,43.1,26.4,18.8, 0.0,11.7, 0.0, 0.0,00:06:30,
 730,SphericalCup,365.0,0.60, 3.0,0.06,  0,-36.4, 6.5, 0.0,43.1,26.7,18.5, 0.0,11.7, 0.0, 0.0,00:07:28,
 731,SphericalCup,365.0,0.60, 3.0,0.10,  0,-37.1, 5.9, 0.0,43.0,25.4,17.9, 0.0,13.7, 0.0, 0.0,00:06:30,
 732,SphericalCup,365.0,0.60, 3.0,0.12,  0,-37.0, 5.9, 0.0,43.3,24.7,17.7, 0.0,14.3, 0.0, 0.0,00:06:22,
 733,SphericalCup,365.0,0.60, 4.0,0.06,  0,-37.9, 6.1, 0.0,43.1,25.8,17.9, 0.0,13.2, 0.0, 0.0,00:07:07,
 734,SphericalCup,365.0,0.60, 4.0,0.10,  0,-38.9, 5.4, 0.0,43.3,23.8,17.3, 0.0,15.6, 0.0, 0.0,00:06:33,
 735,SphericalCup,365.0,0.60, 4.0,0.12,  0,-39.1, 5.2, 0.0,43.4,23.0,16.8, 0.0,16.8, 0.0, 0.0,00:06:41,
 736,SphericalCup,365.0,0.60, 5.0,0.06,  0,-39.6, 5.6, 0.0,43.3,24.6,17.6, 0.0,14.5, 0.0, 0.0,00:06:57,
 737,SphericalCup,365.0,0.60, 5.0,0.10,  0,-40.3, 5.0, 0.0,43.5,22.6,16.7, 0.0,17.2, 0.0, 0.0,00:06:22,
 738,SphericalCup,365.0,0.60, 5.0,0.12,  0,-40.5, 4.8, 0.0,43.5,22.0,16.0, 0.0,18.5, 0.0, 0.0,00:06:53,
$
 739,SphericalCup,365.0,0.70, 1.0,0.06,  0,-33.2, 8.2, 0.0,43.4,27.6,20.3, 0.0, 8.7, 0.0, 0.0,00:07:07,
 740,SphericalCup,365.0,0.70, 1.0,0.10,  0,-33.1, 8.2, 0.0,43.2,27.0,20.4, 0.0, 9.4, 0.0, 0.0,00:07:54,
 741,SphericalCup,365.0,0.70, 1.0,0.12,  0,-33.0, 8.1, 0.0,43.3,26.7,20.3, 0.0, 9.7, 0.0, 0.0,00:08:08,
 742,SphericalCup,365.0,0.70, 2.0,0.06,  0,-34.5, 7.5, 0.0,42.8,27.3,19.7, 0.0,10.2, 0.0, 0.0,00:07:29,
 743,SphericalCup,365.0,0.70, 2.0,0.10,  0,-34.6, 7.6, 0.0,42.8,26.9,19.4, 0.0,10.9, 0.0, 0.0,00:09:17,
 744,SphericalCup,365.0,0.70, 2.0,0.12,  0,-34.6, 7.0, 0.0,42.8,26.5,19.2, 0.0,11.5, 0.0, 0.0,00:07:39,
 745,SphericalCup,365.0,0.70, 3.0,0.06,  0,-35.6, 7.0, 0.0,42.6,27.1,19.1, 0.0,11.2, 0.0, 0.0,00:11:19,
 746,SphericalCup,365.0,0.70, 3.0,0.10,  0,-36.3, 6.5, 0.0,42.7,25.9,18.3, 0.0,13.1, 0.0, 0.0,00:12:42,
 747,SphericalCup,365.0,0.70, 3.0,0.12,  0,-36.4, 6.2, 0.0,42.7,25.2,18.2, 0.0,13.9, 0.0, 0.0,00:08:18,
 748,SphericalCup,365.0,0.70, 4.0,0.06,  0,-37.1, 6.4, 0.0,42.6,26.3,18.5, 0.0,12.6, 0.0, 0.0,00:08:29,
 749,SphericalCup,365.0,0.70, 4.0,0.10,  0,-38.1, 5.9, 0.0,42.7,24.5,17.9, 0.0,14.9, 0.0, 0.0,00:08:17,
 750,SphericalCup,365.0,0.70, 4.0,0.12,  0,-38.5, 5.2, 0.0,43.0,23.6,17.1, 0.0,16.3, 0.0, 0.0,00:08:31,
 751,SphericalCup,365.0,0.70, 5.0,0.06,  0,-38.6, 5.9, 0.0,42.8,25.3,17.9, 0.0,14.0, 0.0, 0.0,00:08:00,
 752,SphericalCup,365.0,0.70, 5.0,0.10,  0,-39.9, 5.3, 0.0,43.1,23.2,17.0, 0.0,16.7, 0.0, 0.0,00:07:30,
 753,SphericalCup,365.0,0.70, 5.0,0.12,  0,-40.0, 5.0, 0.0,43.2,22.6,16.3, 0.0,17.9, 0.0, 0.0,00:08:37,
$
 754,SphericalCup,365.0,0.80, 1.0,0.06,  0,-33.0, 8.8, 0.0,43.0,27.5,20.8, 0.0, 8.7, 0.0, 0.0,00:06:53,
 755,SphericalCup,365.0,0.80, 1.0,0.10,  0,-33.0, 8.5, 0.0,42.9,27.0,20.5, 0.0, 9.6, 0.0, 0.0,00:07:09,
 756,SphericalCup,365.0,0.80, 1.0,0.12,  0,-32.8, 8.4, 0.0,42.9,27.0,20.4, 0.0, 9.7, 0.0, 0.0,00:11:54,
 757,SphericalCup,365.0,0.80, 2.0,0.06,  0,-34.4, 8.0, 0.0,42.5,27.4,19.8, 0.0,10.3, 0.0, 0.0,00:08:07,
 758,SphericalCup,365.0,0.80, 2.0,0.10,  0,-34.4, 7.6, 0.0,42.5,26.7,19.7, 0.0,11.1, 0.0, 0.0,00:07:50,
 759,SphericalCup,365.0,0.80, 2.0,0.12,  0,-34.4, 7.6, 0.0,42.5,26.3,19.7, 0.0,11.5, 0.0, 0.0,00:07:03,
 760,SphericalCup,365.0,0.80, 3.0,0.06,  0,-35.5, 7.1, 0.0,42.3,27.1,19.4, 0.0,11.2, 0.0, 0.0,00:07:14,
 761,SphericalCup,365.0,0.80, 3.0,0.10,  0,-35.9, 6.8, 0.0,42.3,26.0,19.3, 0.0,12.4, 0.0, 0.0,00:06:28,
 762,SphericalCup,365.0,0.80, 3.0,0.12,  0,-35.9, 6.6, 0.0,42.3,25.6,19.0, 0.0,13.1, 0.0, 0.0,00:07:13,
 763,SphericalCup,365.0,0.80, 4.0,0.06,  0,-36.9, 6.4, 0.0,42.3,26.4,18.8, 0.0,12.5, 0.0, 0.0,00:08:20,
 764,SphericalCup,365.0,0.80, 4.0,0.10,  0,-37.7, 5.9, 0.0,42.4,24.8,18.3, 0.0,14.5, 0.0, 0.0,00:06:47,
 765,SphericalCup,365.0,0.80, 4.0,0.12,  0,-38.0, 5.8, 0.0,42.4,24.2,17.6, 0.0,15.8, 0.0, 0.0,00:05:44,
 766,SphericalCup,365.0,0.80, 5.0,0.06,  0,-38.4, 6.2, 0.0,42.4,25.4,18.3, 0.0,13.9, 0.0, 0.0,00:05:50,
 767,SphericalCup,365.0,0.80, 5.0,0.10,  0,-39.5, 5.5, 0.0,42.6,23.7,17.3, 0.0,16.4, 0.0, 0.0,00:05:42,
 768,SphericalCup,365.0,0.80, 5.0,0.12,  0,-39.8, 5.2, 0.0,42.8,22.8,16.8, 0.0,17.6, 0.0, 0.0,00:06:03,
$
 769,SphericalCup,365.0,0.90, 1.0,0.06,  0,-33.3, 9.0, 0.0,42.8,27.3,20.8, 0.0, 9.1, 0.0, 0.0,00:05:45,
 770,SphericalCup,365.0,0.90, 1.0,0.10,  0,-33.3, 8.6, 0.0,42.7,26.8,20.7, 0.0, 9.8, 0.0, 0.0,00:05:39,
 771,SphericalCup,365.0,0.90, 1.0,0.12,  0,-33.1, 8.6, 0.0,42.7,26.8,20.7, 0.0, 9.8, 0.0, 0.0,00:05:58,
 772,SphericalCup,365.0,0.90, 2.0,0.06,  0,-34.8, 8.0, 0.0,42.2,27.2,20.2, 0.0,10.4, 0.0, 0.0,00:05:36,
 773,SphericalCup,365.0,0.90, 2.0,0.10,  0,-34.6, 8.1, 0.0,42.3,26.4,20.1, 0.0,11.2, 0.0, 0.0,00:05:26,
 774,SphericalCup,365.0,0.90, 2.0,0.12,  0,-34.4, 7.9, 0.0,42.2,26.2,20.3, 0.0,11.3, 0.0, 0.0,00:07:19,
 775,SphericalCup,365.0,0.90, 3.0,0.06,  0,-35.5, 7.4, 0.0,41.9,27.0,19.9, 0.0,11.2, 0.0, 0.0,00:05:36,
 776,SphericalCup,365.0,0.90, 3.0,0.10,  0,-35.8, 7.1, 0.0,42.0,26.0,19.6, 0.0,12.4, 0.0, 0.0,00:05:36,
 777,SphericalCup,365.0,0.90, 3.0,0.12,  0,-35.9, 7.2, 0.0,42.1,25.5,19.4, 0.0,13.0, 0.0, 0.0,00:06:32,
 778,SphericalCup,365.0,0.90, 4.0,0.06,  0,-36.7, 6.6, 0.0,41.8,26.4,19.3, 0.0,12.5, 0.0, 0.0,00:05:43,
 779,SphericalCup,365.0,0.90, 4.0,0.10,  0,-37.4, 6.4, 0.0,42.1,25.0,18.7, 0.0,14.2, 0.0, 0.0,00:06:53,
 780,SphericalCup,365.0,0.90, 4.0,0.12,  0,-37.4, 6.2, 0.0,42.1,24.6,18.3, 0.0,15.0, 0.0, 0.0,00:05:45,
 781,SphericalCup,365.0,0.90, 5.0,0.06,  0,-38.0, 6.3, 0.0,42.0,25.5,18.8, 0.0,13.7, 0.0, 0.0,00:05:36,
 782,SphericalCup,365.0,0.90, 5.0,0.10,  0,-39.1, 5.7, 0.0,42.2,24.0,17.7, 0.0,16.1, 0.0, 0.0,00:05:27,
 783,SphericalCup,365.0,0.90, 5.0,0.12,  0,-39.4, 5.4, 0.0,42.2,23.5,17.6, 0.0,16.7, 0.0, 0.0,00:05:31,
$
 784,SphericalCup,365.0,1.00, 1.0,0.06,  0,-33.5, 9.1, 0.0,42.2,27.3,21.2, 0.0, 9.3, 0.0, 0.0,00:05:26,
 785,SphericalCup,365.0,1.00, 1.0,0.10,  0,-33.3, 9.2, 0.0,42.2,26.7,21.2, 0.0, 9.9, 0.0, 0.0,00:07:16,
 786,SphericalCup,365.0,1.00, 1.0,0.12,  0,-33.1, 9.3, 0.0,42.2,26.6,21.3, 0.0, 9.9, 0.0, 0.0,00:06:53,
 787,SphericalCup,365.0,1.00, 2.0,0.06,  0,-34.7, 8.6, 0.0,41.9,26.9,20.7, 0.0,10.5, 0.0, 0.0,00:07:33,
 788,SphericalCup,365.0,1.00, 2.0,0.10,  0,-34.6, 8.3, 0.0,41.8,26.5,20.5, 0.0,11.2, 0.0, 0.0,00:06:50,
 789,SphericalCup,365.0,1.00, 2.0,0.12,  0,-34.5, 8.2, 0.0,41.8,26.1,20.7, 0.0,11.4, 0.0, 0.0,00:07:26,
 790,SphericalCup,365.0,1.00, 3.0,0.06,  0,-35.4, 7.8, 0.0,41.6,27.0,20.2, 0.0,11.2, 0.0, 0.0,00:07:17,
 791,SphericalCup,365.0,1.00, 3.0,0.10,  0,-35.7, 7.4, 0.0,41.6,26.1,20.1, 0.0,12.2, 0.0, 0.0,00:07:13,
 792,SphericalCup,365.0,1.00, 3.0,0.12,  0,-35.8, 7.5, 0.0,41.7,25.5,19.9, 0.0,12.9, 0.0, 0.0,00:06:16,
 793,SphericalCup,365.0,1.00, 4.0,0.06,  0,-36.5, 7.0, 0.0,41.6,26.2,20.0, 0.0,12.2, 0.0, 0.0,00:06:14,
 794,SphericalCup,365.0,1.00, 4.0,0.10,  0,-37.0, 6.6, 0.0,41.6,25.3,19.4, 0.0,13.7, 0.0, 0.0,00:06:04,
 795,SphericalCup,365.0,1.00, 4.0,0.12,  0,-37.1, 6.4, 0.0,41.7,24.9,18.9, 0.0,14.5, 0.0, 0.0,00:06:23,
 796,SphericalCup,365.0,1.00, 5.0,0.06,  0,-38.0, 6.5, 0.0,41.6,25.6,19.2, 0.0,13.6, 0.0, 0.0,00:07:23,
 797,SphericalCup,365.0,1.00, 5.0,0.10,  0,-38.7, 6.1, 0.0,41.8,24.3,18.3, 0.0,15.6, 0.0, 0.0,00:06:34,
 798,SphericalCup,365.0,1.00, 5.0,0.12,  0,-38.8, 5.8, 0.0,41.8,23.8,18.1, 0.0,16.3, 0.0, 0.0,00:06:27,
$---------------------------------------------------------------
$---- Part: Wheel House        Simulation: Radhaus          ----
$---- Type: 3, A/B = 1.1, h/B = 0.25,  Complexity: 15 %     ----
$---- CPUs: 6 Xeon W3680  @ 3.33GHz (pauli)                 ----
$---------------------------------------------------------------
$---- D  = 1.30, 1.40, 1.50 [mm]
$---- p  = 0.50, 1.00, 2.00 [N/mm*2]
$---- Fr = 0.06, 0.12       [/]
$---- db =    0,  100,  200 [N/mm]                  
$---- Rp = 140 [N/mm*2] (NG5754:  210000,0.30,140.0,12.0,228.0,0.75)
$---------------------------------------------------------------
$
$ Rp=140 [N/mm*2] -------------
 799,Radhaus,140.0,1.30, 0.5,0.06,  0,-18.2,20.2, 0.0,41.4,27.9,30.7, 0.0, 0.0, 0.0, 0.0,02:40:54,
 800,Radhaus,140.0,1.30, 0.5,0.06,100,-22.1,17.9, 0.0,36.6,31.1,32.3, 0.0, 0.0, 0.0, 0.0,03:14:30,
 801,Radhaus,140.0,1.30, 0.5,0.06,200,-24.7,17.6, 0.0,33.0,30.9,36.1, 0.0, 0.0, 0.0, 0.0,02:50:22,
 802,Radhaus,140.0,1.30, 0.5,0.12,  0,-20.7,17.2, 0.0,37.3,30.0,32.7, 0.0, 0.0, 0.0, 0.0,01:55:46,
 803,Radhaus,140.0,1.30, 0.5,0.12,100,-23.2,16.7, 0.0,33.5,31.0,35.4, 0.1, 0.0, 0.0, 0.0,06:15:23,
 804,Radhaus,140.0,1.30, 0.5,0.12,200,-25.3,15.4, 0.0,30.9,30.2,38.7, 0.2, 0.0, 0.0, 0.0,08:46:38,
 805,Radhaus,140.0,1.30, 1.0,0.06,  0,-20.1,15.5, 0.0,38.2,29.9,31.9, 0.0, 0.0, 0.0, 0.0,01:44:53,
 806,Radhaus,140.0,1.30, 1.0,0.06,100,-22.1,13.8, 0.0,34.1,31.5,34.4, 0.0, 0.0, 0.0, 0.0,02:10:42,
 807,Radhaus,140.0,1.30, 1.0,0.06,200,-22.3,12.7, 0.0,31.4,31.3,37.3, 0.0, 0.0, 0.0, 0.0,02:21:09,
 808,Radhaus,140.0,1.30, 1.0,0.12,  0,-23.6,12.1, 0.0,33.3,31.5,35.1, 0.1, 0.0, 0.0, 0.0,01:59:56,
 809,Radhaus,140.0,1.30, 1.0,0.12,100,-25.9,12.2, 0.0,30.4,30.8,38.3, 0.5, 0.0, 0.0, 0.0,14:27:42,
 810,Radhaus,140.0,1.30, 1.0,0.12,200,-27.0,10.0, 0.0,28.5,28.1,42.5, 0.7, 0.0, 0.2, 0.0,13:45:17,
 811,Radhaus,140.0,1.30, 2.0,0.06,  0,-24.0, 9.9, 0.0,33.6,31.9,34.5, 0.0, 0.0, 0.0, 0.0,02:01:49,
 812,Radhaus,140.0,1.30, 2.0,0.06,100,-24.2, 9.1, 0.0,30.8,32.1,37.0, 0.1, 0.0, 0.0, 0.0,03:16:04,
 813,Radhaus,140.0,1.30, 2.0,0.06,200,-24.3, 8.7, 0.0,28.6,30.3,40.8, 0.3, 0.0, 0.0, 0.0,04:26:55,
 814,Radhaus,140.0,1.30, 2.0,0.12,  0,-33.6, 7.2, 0.0,28.5,28.5,41.2, 1.0, 0.0, 0.8, 0.0,02:31:28,
 815,Radhaus,140.0,1.30, 2.0,0.12,100,-34.4, 6.3, 0.0,27.2,24.2,46.3, 1.1, 0.0, 1.2, 0.0,07:08:14,
 816,Radhaus,140.0,1.30, 2.0,0.12,200,-45.8, 6.1, 0.0,26.4,18.3,52.5, 1.2, 0.0, 1.6, 0.0,05:08:18,
 817,Radhaus,140.0,1.40, 0.5,0.06,  0,-19.6,19.0, 0.0,41.1,28.4,30.5, 0.0, 0.0, 0.0, 0.0,01:38:47,
 818,Radhaus,140.0,1.40, 0.5,0.06,100,-22.2,18.6, 0.0,36.1,31.0,32.9, 0.0, 0.0, 0.0, 0.0,02:00:13,
 819,Radhaus,140.0,1.40, 0.5,0.06,200,-24.2,17.4, 0.0,33.1,31.1,35.8, 0.0, 0.0, 0.0, 0.0,02:02:59,
 820,Radhaus,140.0,1.40, 0.5,0.12,  0,-20.7,17.8, 0.0,37.3,30.1,32.6, 0.0, 0.0, 0.0, 0.0,01:47:10,
 821,Radhaus,140.0,1.40, 0.5,0.12,100,-22.9,16.7, 0.0,33.6,31.3,35.0, 0.1, 0.0, 0.0, 0.0,04:52:15,
 822,Radhaus,140.0,1.40, 0.5,0.12,200,-24.9,16.0, 0.0,31.2,30.5,38.1, 0.2, 0.0, 0.0, 0.0,04:15:54,
 823,Radhaus,140.0,1.40, 1.0,0.06,  0,-20.0,14.8, 0.0,38.0,29.9,32.1, 0.0, 0.0, 0.0, 0.0,01:40:00,
 824,Radhaus,140.0,1.40, 1.0,0.06,100,-23.1,14.3, 0.0,34.0,31.8,34.2, 0.0, 0.0, 0.0, 0.0,01:52:00,
 825,Radhaus,140.0,1.40, 1.0,0.06,200,-22.2,13.0, 0.0,31.6,31.6,36.8, 0.0, 0.0, 0.0, 0.0,01:54:17,
 826,Radhaus,140.0,1.40, 1.0,0.12,  0,-23.8,12.4, 0.0,33.2,31.7,35.0, 0.1, 0.0, 0.0, 0.0,02:13:45,
 827,Radhaus,140.0,1.40, 1.0,0.12,100,-25.4,11.5, 0.0,30.5,31.0,38.2, 0.3, 0.0, 0.0, 0.0,12:30:14,
 828,Radhaus,140.0,1.40, 1.0,0.12,200,-27.5,10.7, 0.0,28.5,28.6,42.2, 0.6, 0.0, 0.1, 0.0,13:50:56,
 829,Radhaus,140.0,1.40, 2.0,0.06,  0,-24.1,10.3, 0.0,33.6,32.0,34.4, 0.0, 0.0, 0.0, 0.0,01:49:55,
 830,Radhaus,140.0,1.40, 2.0,0.06,100,-24.1, 9.3, 0.0,30.7,32.6,36.6, 0.1, 0.0, 0.0, 0.0,03:30:35,
 831,Radhaus,140.0,1.40, 2.0,0.06,200,-25.7, 8.8, 0.0,28.9,31.3,39.6, 0.2, 0.0, 0.0, 0.0,03:34:30,
 832,Radhaus,140.0,1.40, 2.0,0.12,  0,-30.6, 7.4, 0.0,28.7,29.4,40.4, 0.9, 0.0, 0.6, 0.0,02:14:24,
 833,Radhaus,140.0,1.40, 2.0,0.12,100,-32.4, 6.7, 0.0,27.5,25.7,44.8, 1.1, 0.0, 0.9, 0.0,07:54:59,
 834,Radhaus,140.0,1.40, 2.0,0.12,200,-38.6, 6.2, 0.0,26.5,20.0,51.0, 1.3, 0.0, 1.2, 0.0,05:18:23,
 835,Radhaus,140.0,1.50, 0.5,0.06,  0,-20.0,18.1, 0.0,40.8,28.5,30.7, 0.0, 0.0, 0.0, 0.0,01:37:31,
 836,Radhaus,140.0,1.50, 0.5,0.06,100,-22.0,19.9, 0.0,35.8,31.5,32.7, 0.0, 0.0, 0.0, 0.0,02:03:09,
 837,Radhaus,140.0,1.50, 0.5,0.06,200,-25.3,22.5, 0.0,34.3,27.6,35.4, 0.7, 0.0, 2.0, 0.0,05:24:37,.
 838,Radhaus,140.0,1.50, 0.5,0.12,  0,-21.5,17.3, 0.0,36.9,30.3,32.8, 0.0, 0.0, 0.0, 0.0,01:42:41,
 839,Radhaus,140.0,1.50, 0.5,0.12,100,-22.9,17.0, 0.0,33.6,31.5,34.8, 0.1, 0.0, 0.0, 0.0,02:54:27,
 840,Radhaus,140.0,1.50, 0.5,0.12,200,-25.1,16.2, 0.0,31.3,31.1,37.5, 0.1, 0.0, 0.0, 0.0,03:17:16,
 841,Radhaus,140.0,1.50, 1.0,0.06,  0,-19.9,15.8, 0.0,37.6,30.7,31.7, 0.0, 0.0, 0.0, 0.0,01:42:45,
 842,Radhaus,140.0,1.50, 1.0,0.06,100,-21.1,13.6, 0.0,33.9,32.2,33.9, 0.0, 0.0, 0.0, 0.0,02:08:22,
 843,Radhaus,140.0,1.50, 1.0,0.06,200,-24.6,13.3, 0.0,31.5,32.0,36.5, 0.0, 0.0, 0.0, 0.0,02:32:44,
 844,Radhaus,140.0,1.50, 1.0,0.12,  0,-22.8,12.6, 0.0,33.3,31.7,34.9, 0.1, 0.0, 0.0, 0.0,01:57:07,
 845,Radhaus,140.0,1.50, 1.0,0.12,100,-25.5,11.7, 0.0,30.5,30.9,38.3, 0.3, 0.0, 0.0, 0.0,12:50:57,
 846,Radhaus,140.0,1.50, 1.0,0.12,200,-26.7,11.1, 0.0,28.7,29.1,41.5, 0.6, 0.0, 0.1, 0.0,12:23:59,
 847,Radhaus,140.0,1.50, 2.0,0.06,  0,-23.7,10.4, 0.0,33.7,32.3,34.0, 0.0, 0.0, 0.0, 0.0,01:48:52,
 848,Radhaus,140.0,1.50, 2.0,0.06,100,-24.0, 9.7, 0.0,31.0,32.5,36.4, 0.1, 0.0, 0.0, 0.0,03:31:06,
 849,Radhaus,140.0,1.50, 2.0,0.06,200,-25.6, 9.3, 0.0,28.9,31.7,39.2, 0.2, 0.0, 0.0, 0.0,02:52:13,
 850,Radhaus,140.0,1.50, 2.0,0.12,  0,-30.1, 7.7, 0.0,28.8,29.3,40.4, 0.9, 0.0, 0.6, 0.0,02:06:28,
 851,Radhaus,140.0,1.50, 2.0,0.12,100,-32.5, 7.3, 0.0,27.7,26.7,43.7, 1.1, 0.0, 0.8, 0.0,07:11:26,
 852,Radhaus,140.0,1.50, 2.0,0.12,200,-34.4, 6.5, 0.0,26.6,21.3,49.8, 1.2, 0.0, 1.1, 0.0,04:15:51,
$---------------------------------------------------------------
$---- Part: Tunnel             Simulation: Tunnel_Passat    ----
$---- Type: 2, A/B = 3.0, h/B = 0.35,  Complexity: 22 %     ----
$---- CPUs: 4 i7-4810MQ @ 2.80GHz (xray)                    ----
$---------------------------------------------------------------
$---- D  = 1.20, 1.25, 1.30 [mm]
$---- p  = 0.05, 0.10, 0.20 [N/mm*2]
$---- Fr = 0.03, 0.06, 0.10 [/]
$---- db =   0 [N/mm]                  
$---- Rp = 263 [N/mm*2] (HX240LA: 210000,0.30,263.0,19.8,379.0,0.94)
$---- Rp = 365 [N/mm*2] (ZStE340: 210000,0.30,365.0,19.0,462.0,1.20)
$---------------------------------------------------------------
$
$ Rp=263 [N/mm*2] -------------
 853,Tunnel_Passat,263.0,1.20,0.05,0.03,  0,-54.2,99.9, 2.1,32.0,27.0,38.7, 0.1, 0.0, 0.1, 0.0,11:54:40,
 854,Tunnel_Passat,263.0,1.20,0.05,0.06,  0,-51.4,99.9, 2.1,30.2,25.7,41.9, 0.0, 0.0, 0.1, 0.0,12:13:49,
 855,Tunnel_Passat,263.0,1.20,0.05,0.10,  0,-52.3,99.9, 2.1,28.9,24.3,44.5, 0.1, 0.0, 0.1, 0.0,12:04:07,
 856,Tunnel_Passat,263.0,1.20,0.10,0.03,  0,-75.7,99.9, 2.4,31.3,27.4,38.6, 0.1, 0.0, 0.2, 0.0,12:18:48,
 857,Tunnel_Passat,263.0,1.20,0.10,0.06,  0,-62.3,99.9, 2.4,28.5,27.0,41.8, 0.1, 0.0, 0.2, 0.0,11:54:26,
 858,Tunnel_Passat,263.0,1.20,0.10,0.10,  0,-71.8,99.9, 2.1,26.4,25.0,46.2, 0.1, 0.0, 0.2, 0.0,12:29:56,
 859,Tunnel_Passat,263.0,1.20,0.20,0.03,  0,-88.6,99.9, 2.3,26.1,27.6,43.8, 0.0, 0.0, 0.2, 0.0,15:59:01,
 860,Tunnel_Passat,263.0,1.20,0.20,0.06,  0,-85.8,99.9, 1.9,23.6,25.9,48.3, 0.1, 0.0, 0.2, 0.0,16:22:00,
 861,Tunnel_Passat,263.0,1.20,0.20,0.10,  0,-79.8,99.9, 1.6,21.4,23.1,53.5, 0.1, 0.0, 0.3, 0.0,16:17:21,
 862,Tunnel_Passat,263.0,1.25,0.05,0.03,  0,-52.2,99.9, 2.2,30.6,25.4,41.5, 0.1, 0.0, 0.2, 0.0,13:24:56,
